,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
824,120,24.0,2304,7,7,1978,1978,0.0,632.0,6.0,423.0,1061.0,1055,0,0,1055,0.0,0.0,2,0,2,1,4,0,1978.0,1.0,319.0,108,32,0,0,0,0,0,4,2007,145174.04406257477
825,20,65.0,7150,5,6,1966,1966,52.0,725.0,0.0,263.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,5,0,1974.0,1.0,360.0,0,0,0,0,0,0,0,11,2007,124633.40734300624
826,20,96.0,12469,9,5,2006,2007,378.0,1151.0,0.0,639.0,1790.0,1816,0,0,1816,1.0,0.0,2,0,3,1,7,1,2007.0,3.0,730.0,186,36,0,0,0,0,0,8,2007,320459.0223096563
827,20,91.0,11825,8,5,2006,2007,302.0,0.0,0.0,1694.0,1694.0,1694,0,0,1694,0.0,0.0,2,0,3,1,7,1,2006.0,3.0,856.0,0,112,0,0,0,0,0,6,2007,254765.39690768826
828,20,110.0,14333,8,5,2007,2007,0.0,1518.0,0.0,590.0,2108.0,2122,0,0,2122,1.0,0.0,2,1,2,1,7,1,2007.0,3.0,938.0,130,142,0,0,0,0,0,11,2007,325840.48580646794
829,60,107.0,13641,9,5,2007,2007,456.0,1304.0,0.0,630.0,1934.0,1943,713,0,2656,1.0,0.0,2,1,3,1,8,1,2007.0,3.0,1040.0,268,58,0,0,0,0,0,12,2007,380813.8493107342
830,60,110.0,13440,8,5,2006,2007,190.0,0.0,0.0,1108.0,1108.0,1148,1402,0,2550,0.0,0.0,2,1,4,1,11,1,2006.0,3.0,670.0,120,39,0,0,0,0,0,3,2007,298158.1274823848
831,20,105.0,15431,10,5,2005,2006,400.0,1430.0,0.0,564.0,1994.0,2046,0,0,2046,1.0,0.0,2,1,2,1,7,2,2005.0,3.0,878.0,188,65,0,0,175,0,0,8,2007,430369.4249534308
832,20,107.0,13891,9,5,2007,2007,456.0,1812.0,0.0,740.0,2552.0,2552,0,0,2552,1.0,0.0,2,0,3,1,8,2,2007.0,3.0,932.0,130,28,0,0,0,0,0,10,2007,405044.44766880345
833,60,118.0,13654,9,5,2005,2006,365.0,0.0,0.0,1704.0,1704.0,1722,1036,0,2758,0.0,0.0,2,1,4,1,9,1,2005.0,3.0,814.0,282,55,0,0,0,0,0,5,2007,341248.1726523541
834,20,59.0,17169,10,5,2007,2007,970.0,1684.0,0.0,636.0,2320.0,2290,0,0,2290,2.0,0.0,2,1,2,1,7,1,2007.0,3.0,1174.0,192,30,0,0,0,0,0,8,2007,450796.5433692289
835,60,134.0,16659,8,5,2007,2008,0.0,0.0,0.0,1582.0,1582.0,1582,570,0,2152,0.0,0.0,2,1,3,1,7,1,2007.0,2.0,728.0,0,368,0,0,0,0,0,6,2007,239774.20454832306
836,60,82.0,9709,8,5,2007,2007,120.0,778.0,0.0,140.0,918.0,958,1142,0,2100,1.0,0.0,2,1,3,1,8,2,2007.0,3.0,786.0,172,104,0,0,0,0,0,9,2007,312028.62212916865
837,20,94.0,13615,9,5,2006,2006,510.0,0.0,0.0,1802.0,1802.0,1802,0,0,1802,0.0,0.0,2,1,3,1,7,1,2006.0,3.0,843.0,158,105,0,0,0,0,0,6,2007,297568.4312710312
838,60,99.0,13069,8,5,2004,2004,502.0,0.0,0.0,1706.0,1706.0,1718,1238,0,2956,0.0,0.0,2,1,5,1,11,1,2004.0,3.0,916.0,194,50,0,0,0,0,0,8,2007,333163.43899852125
839,60,110.0,14277,8,5,2003,2003,280.0,938.0,0.0,379.0,1317.0,1217,1168,0,2385,1.0,0.0,2,1,3,1,7,1,2003.0,3.0,818.0,192,228,0,0,0,0,0,1,2007,294627.36384358804
840,60,90.0,12568,8,5,2007,2007,246.0,669.0,0.0,226.0,895.0,895,923,0,1818,1.0,0.0,2,1,3,1,8,1,2007.0,3.0,774.0,196,104,0,0,0,0,0,8,2007,281907.30661980866
841,20,70.0,9926,7,5,2005,2006,210.0,1178.0,0.0,436.0,1614.0,1614,0,0,1614,1.0,0.0,2,0,3,1,7,0,2005.0,3.0,878.0,100,38,0,0,0,0,0,5,2007,245834.35962414145
842,20,71.0,9254,8,5,2005,2005,210.0,119.0,0.0,1602.0,1721.0,1721,0,0,1721,1.0,0.0,2,0,3,1,7,0,2005.0,2.0,554.0,168,27,0,0,0,0,0,1,2007,243833.62833918308
843,60,92.0,10732,8,5,2006,2007,0.0,0.0,0.0,1298.0,1298.0,1298,530,0,1828,0.0,0.0,2,1,3,1,7,0,2006.0,3.0,876.0,0,40,0,0,0,0,0,2,2007,241854.5327068775
844,120,34.0,3901,6,5,2005,2006,182.0,866.0,0.0,436.0,1302.0,1302,0,0,1302,1.0,0.0,1,1,1,1,5,1,2005.0,2.0,631.0,110,50,0,0,0,0,0,8,2007,180507.59404708658
845,120,34.0,3903,6,5,2005,2006,182.0,1030.0,0.0,272.0,1302.0,1302,0,0,1302,1.0,0.0,1,1,1,1,5,1,2005.0,2.0,631.0,110,50,0,0,0,0,0,5,2007,180092.559970812
846,120,41.0,6289,6,5,2005,2006,256.0,762.0,0.0,600.0,1362.0,1362,0,0,1362,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,460.0,192,28,0,0,0,0,0,6,2007,186127.65893707803
847,120,34.0,4590,8,5,2006,2006,108.0,24.0,0.0,1530.0,1554.0,1554,0,0,1554,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,627.0,156,73,0,0,0,0,0,5,2007,213183.39067329292
848,120,48.0,7841,9,5,2005,2005,394.0,848.0,0.0,729.0,1577.0,1577,0,0,1577,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,564.0,203,39,0,0,0,0,0,5,2007,253302.02076585125
849,120,48.0,6240,8,5,2006,2006,176.0,24.0,0.0,1300.0,1324.0,1324,0,0,1324,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,550.0,0,38,0,0,0,0,0,9,2007,199530.62537121342
850,120,48.0,3242,7,5,2003,2003,235.0,1000.0,0.0,405.0,1405.0,1405,0,0,1405,1.0,0.0,2,0,2,1,6,1,2003.0,2.0,478.0,136,36,0,0,0,0,0,3,2007,199780.54417138099
851,60,59.0,15810,6,5,2007,2007,117.5,0.0,0.0,768.0,768.0,768,728,0,1496,0.0,0.0,3,0,3,1,7,0,2007.0,2.0,572.0,100,0,0,0,0,0,0,5,2007,180371.98942508455
852,60,65.0,10237,6,5,2005,2006,0.0,0.0,0.0,768.0,768.0,768,768,0,1536,0.0,0.0,2,1,3,1,6,1,2005.0,2.0,400.0,100,38,0,0,0,0,0,6,2007,181970.45739215915
853,60,58.0,13204,7,5,2006,2007,44.0,0.0,0.0,608.0,608.0,608,850,0,1458,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,454.0,100,33,0,0,0,0,0,5,2007,181783.583331648
854,60,62.0,8857,6,5,2006,2006,0.0,0.0,0.0,738.0,738.0,738,757,0,1495,0.0,0.0,2,1,3,1,7,1,2006.0,2.0,440.0,100,30,0,0,0,0,0,3,2007,183216.11277868768
855,60,63.0,9729,6,5,2006,2007,0.0,0.0,0.0,698.0,698.0,698,1048,0,1746,1.0,0.0,2,1,3,1,6,1,2007.0,3.0,350.0,0,34,0,0,0,0,0,6,2007,215633.70392542475
856,20,88.0,12216,6,5,2005,2005,0.0,918.0,0.0,408.0,1326.0,1326,0,0,1326,1.0,0.0,2,0,3,1,6,0,2005.0,2.0,388.0,120,23,0,0,0,0,2000,6,2007,182812.40028347995
857,60,72.0,8229,6,5,2007,2007,22.0,0.0,0.0,752.0,752.0,752,752,0,1504,0.0,0.0,2,1,3,1,6,0,2007.0,2.0,440.0,100,32,0,0,0,0,0,12,2007,173600.14210196288
858,60,64.0,7713,7,5,2007,2007,16.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,7,0,2007.0,2.0,400.0,100,24,0,0,0,0,0,7,2007,189930.38788713582
859,20,64.0,7697,7,6,2007,2007,0.0,0.0,0.0,1246.0,1246.0,1258,0,0,1258,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,462.0,0,0,0,0,0,0,0,8,2007,194380.09537980772
860,120,58.5,3621,8,5,2003,2003,72.0,1084.0,0.0,322.0,1406.0,1589,0,0,1589,1.0,0.0,2,0,2,1,7,1,2003.0,3.0,630.0,143,20,0,0,0,0,0,11,2007,254749.59165928318
861,20,53.0,3710,7,5,2007,2007,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,1266,0.0,0.0,2,0,2,1,6,1,2007.0,2.0,388.0,100,16,0,0,0,0,0,8,2007,198003.71446204357
862,80,65.0,16219,7,5,2004,2005,0.0,779.0,0.0,56.0,835.0,1119,0,0,1119,1.0,0.0,2,0,2,1,5,0,2004.0,2.0,437.0,100,24,0,0,0,0,0,4,2007,184873.46714123158
863,80,87.0,11084,7,5,2004,2004,0.0,192.0,0.0,192.0,384.0,744,630,0,1374,1.0,0.0,2,1,3,1,8,1,2004.0,2.0,400.0,100,0,0,0,0,0,0,6,2007,207378.22078386965
864,20,59.0,10936,7,5,2006,2006,0.0,0.0,0.0,1510.0,1510.0,1525,0,0,1525,0.0,0.0,2,1,3,1,6,1,2006.0,2.0,534.0,100,18,0,0,0,0,0,4,2007,216896.74963556678
865,80,61.0,11950,7,5,2003,2003,8.0,0.0,0.0,384.0,384.0,754,640,0,1394,0.0,0.0,2,1,3,1,7,1,2003.0,2.0,400.0,100,0,0,0,0,0,0,10,2007,194190.85275268077
866,60,63.0,7875,7,5,2003,2003,16.0,0.0,0.0,847.0,847.0,847,1101,0,1948,0.0,0.0,2,1,4,1,8,1,2003.0,2.0,434.0,0,48,0,0,0,0,0,7,2007,214511.98225610022
867,60,60.5,8740,7,5,2002,2002,0.0,574.0,0.0,280.0,854.0,864,1131,0,1995,0.0,0.0,2,1,4,1,8,1,2002.0,2.0,435.0,264,48,0,0,0,0,0,7,2007,225580.59691251235
868,60,58.0,9487,6,5,2000,2000,0.0,520.0,0.0,395.0,915.0,940,750,0,1690,1.0,0.0,2,1,3,1,7,1,2000.0,2.0,442.0,0,50,0,0,0,0,0,6,2007,201161.23521158518
869,60,59.0,9649,6,5,1999,2000,0.0,0.0,0.0,941.0,941.0,961,683,0,1644,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,460.0,460,42,0,0,0,0,0,5,2007,194187.672728538
870,60,100.0,12191,8,5,1997,1998,515.0,1181.0,0.0,598.0,1779.0,1779,772,0,2551,1.0,0.0,2,1,4,1,8,2,1998.0,3.0,925.0,76,61,0,0,0,0,0,6,2007,331327.03072211763
871,60,89.0,10557,9,5,1998,1998,422.0,672.0,0.0,736.0,1408.0,1671,1407,0,3078,1.0,0.0,2,1,4,1,9,1,1998.0,3.0,806.0,108,87,0,0,0,0,0,7,2007,372347.88989655714
872,60,74.0,11002,8,5,1998,1999,0.0,1048.0,0.0,341.0,1389.0,1411,1171,0,2582,1.0,0.0,2,1,4,1,9,1,1998.0,3.0,758.0,286,60,0,0,0,0,0,1,2007,326689.33409935393
873,60,83.0,10790,7,5,1998,1998,275.0,0.0,0.0,1066.0,1066.0,1108,1277,0,2385,0.0,0.0,2,1,4,1,8,1,1998.0,3.0,600.0,120,38,0,0,0,0,0,5,2007,248039.38354981638
874,60,88.0,11762,8,5,1992,1993,309.0,335.0,0.0,770.0,1105.0,1105,1097,0,2202,1.0,0.0,2,1,4,1,9,1,1992.0,2.0,517.0,0,65,0,0,144,0,0,9,2007,273169.6213237067
875,60,82.0,9044,8,5,1996,1997,526.0,1225.0,0.0,100.0,1325.0,1335,1203,0,2538,0.0,0.0,2,1,4,1,8,1,1996.0,3.0,933.0,198,92,0,0,0,0,0,5,2007,288944.69960273034
876,20,75.0,9910,7,6,2007,2007,0.0,0.0,0.0,1369.0,1369.0,1369,0,0,1369,0.0,0.0,2,0,3,1,5,0,2007.0,2.0,605.0,0,203,0,0,0,0,0,9,2007,193129.20963926348
877,20,91.0,11830,8,5,2007,2007,164.0,1220.0,0.0,322.0,1542.0,1542,0,0,1542,1.0,0.0,2,0,3,1,6,1,2007.0,3.0,852.0,168,110,0,0,0,0,0,7,2007,275119.46098535566
878,20,76.0,10612,8,5,2006,2006,248.0,28.0,0.0,1496.0,1524.0,1534,0,0,1534,0.0,0.0,2,0,3,1,7,1,2006.0,2.0,484.0,168,46,0,0,0,0,0,1,2007,229083.88414574278
879,20,98.0,12291,10,5,2007,2007,754.0,1572.0,0.0,394.0,1966.0,1966,0,0,1966,1.0,0.0,2,0,1,1,6,1,2007.0,3.0,1092.0,76,52,0,0,0,0,0,10,2007,356758.80504987994
880,20,85.0,9965,7,5,2007,2007,451.0,0.0,0.0,1528.0,1528.0,1528,0,0,1528,0.0,0.0,3,2,3,1,6,1,2007.0,2.0,480.0,0,228,0,0,0,0,0,9,2007,220437.20527844998
881,20,74.0,8847,8,5,2005,2005,148.0,769.0,0.0,769.0,1538.0,1538,0,0,1538,1.0,0.0,2,0,3,1,7,0,2005.0,2.0,484.0,146,40,0,0,0,0,0,12,2007,240705.22395020755
882,20,70.0,8251,7,5,2005,2006,143.0,778.0,0.0,716.0,1494.0,1506,0,0,1506,1.0,0.0,2,0,3,1,7,1,2005.0,2.0,672.0,192,35,0,0,0,0,0,4,2007,231396.852157519
883,60,70.0,9605,7,5,2006,2006,0.0,0.0,0.0,982.0,982.0,982,995,0,1977,0.0,0.0,2,1,3,1,7,0,2006.0,3.0,574.0,240,53,0,0,0,0,0,7,2007,229867.1225133662
884,60,75.0,8778,8,5,2006,2006,0.0,0.0,0.0,1302.0,1302.0,1302,528,0,1830,0.0,0.0,2,1,3,1,7,0,2006.0,3.0,859.0,0,40,0,0,0,0,0,3,2007,243653.67850358138
885,20,72.0,8640,8,5,2007,2007,0.0,24.0,0.0,1314.0,1338.0,1338,0,0,1338,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,598.0,0,141,0,0,0,0,0,11,2007,206545.21549050885
886,20,75.0,9000,7,5,2006,2007,0.0,0.0,0.0,1335.0,1335.0,1335,0,0,1335,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,575.0,0,210,0,0,0,0,0,6,2007,184886.6027374834
887,60,72.0,8640,8,5,2007,2007,0.0,350.0,0.0,546.0,896.0,896,896,0,1792,0.0,0.0,2,1,3,1,8,0,2007.0,2.0,590.0,184,96,0,0,0,0,0,11,2007,228944.04922799385
888,60,81.0,10411,5,5,2007,2007,0.0,0.0,0.0,725.0,725.0,725,863,0,1588,0.0,0.0,3,0,3,1,8,0,2007.0,2.0,561.0,0,0,0,0,0,0,0,7,2007,164460.94026079134
889,60,112.0,12217,8,5,2007,2007,0.0,745.0,0.0,210.0,955.0,955,925,0,1880,1.0,0.0,2,1,3,1,8,1,2007.0,3.0,880.0,168,127,0,0,0,0,0,12,2007,285388.80888778064
890,20,84.0,10440,8,5,2007,2007,0.0,0.0,0.0,1574.0,1574.0,1584,0,0,1584,0.0,0.0,2,0,2,1,6,1,2007.0,2.0,594.0,0,256,0,0,0,0,0,5,2007,222295.13337954847
891,20,100.0,11824,8,5,2006,2006,298.0,0.0,0.0,1685.0,1685.0,1685,0,0,1685,0.0,0.0,2,0,2,1,5,1,2006.0,3.0,658.0,112,63,0,0,0,0,0,4,2007,245564.29856712415
892,60,85.0,10625,6,5,2004,2004,353.0,0.0,0.0,1158.0,1158.0,1158,1285,0,2443,0.0,0.0,2,1,4,1,9,1,2004.0,3.0,744.0,193,127,0,0,0,0,0,6,2007,240137.61202825428
893,20,63.0,7500,6,5,2006,2007,0.0,0.0,0.0,1100.0,1100.0,1100,0,0,1100,0.0,0.0,1,1,3,1,6,0,2004.0,0.0,0.0,0,136,0,0,0,0,0,6,2007,134505.74416495734
894,20,63.0,7500,7,5,2006,2006,0.0,0.0,0.0,1143.0,1143.0,1143,0,0,1143,0.0,0.0,1,1,3,1,5,0,2004.0,0.0,0.0,0,55,0,0,0,0,0,10,2007,147980.56326314286
895,20,60.0,12450,5,5,2003,2004,126.0,729.0,0.0,365.0,1094.0,1094,0,0,1094,1.0,0.0,1,0,3,1,6,0,2004.0,2.0,576.0,0,0,0,0,0,0,0,5,2007,157980.71790432936
896,20,65.0,7441,7,5,2006,2006,170.0,0.0,0.0,1461.0,1461.0,1486,0,0,1486,0.0,0.0,2,0,3,1,7,0,2006.0,2.0,566.0,0,32,0,0,0,0,0,6,2007,196401.91200820633
897,60,57.5,11613,6,5,1993,1997,0.0,480.0,0.0,384.0,864.0,920,900,0,1820,0.0,0.0,2,1,3,1,7,0,1993.0,2.0,492.0,144,85,0,0,0,0,0,5,2007,180322.9161377501
898,160,50.0,8012,6,5,1980,1980,0.0,0.0,0.0,630.0,630.0,630,636,0,1266,0.0,0.0,1,1,2,1,5,2,1980.0,1.0,283.0,340,0,0,0,0,0,0,7,2007,137073.12970530702
899,20,64.0,6285,5,5,1977,1977,0.0,138.0,351.0,405.0,894.0,894,0,0,894,1.0,0.0,1,0,2,1,5,0,1979.0,1.0,308.0,192,0,0,0,0,0,0,3,2007,122873.89582319617
900,20,84.0,7476,5,7,1968,1968,0.0,812.0,0.0,228.0,1040.0,1040,0,0,1040,1.0,0.0,1,1,3,1,5,0,1991.0,2.0,686.0,188,0,0,0,0,0,0,6,2007,149852.53807734538
901,60,64.0,19522,7,5,1990,1990,272.0,727.0,0.0,496.0,1223.0,1271,1232,0,2503,1.0,0.0,2,1,3,1,7,1,1990.0,2.0,564.0,0,99,0,0,182,0,0,2,2007,263450.661440052
902,20,44.0,10751,5,5,1974,1974,44.0,787.0,0.0,250.0,1037.0,1037,0,0,1037,1.0,0.0,1,0,2,1,5,0,1974.0,2.0,431.0,136,47,0,0,0,0,0,8,2007,139929.43689325885
903,20,43.0,12712,6,7,1973,2006,0.0,968.0,0.0,76.0,1044.0,1055,0,0,1055,1.0,0.0,1,0,2,1,5,1,1973.0,2.0,542.0,455,0,0,0,0,0,0,1,2007,191261.01466425828
904,120,45.0,4379,8,5,2004,2004,0.0,851.0,0.0,527.0,1378.0,1378,0,0,1378,1.0,0.0,2,0,2,1,6,1,2004.0,2.0,540.0,160,56,0,0,0,0,0,7,2007,222095.62696651174
905,120,80.0,3523,8,5,2006,2007,30.0,60.0,0.0,1081.0,1141.0,1151,0,0,1151,1.0,0.0,2,0,2,1,5,0,2006.0,2.0,484.0,0,60,0,0,0,0,0,2,2007,186095.8721840125
906,120,32.0,3784,8,5,2006,2007,36.0,60.0,0.0,1451.0,1511.0,1565,0,0,1565,1.0,0.0,2,0,2,1,5,0,2006.0,2.0,476.0,0,120,0,0,0,0,0,2,2007,207482.2548157214
907,120,40.0,3606,7,5,2006,2007,0.0,937.0,0.0,415.0,1352.0,1352,0,0,1352,1.0,0.0,2,0,2,1,5,1,2006.0,2.0,466.0,0,241,0,0,0,0,0,8,2007,193927.93567986568
908,120,30.0,5330,8,5,2006,2007,171.0,0.0,0.0,1550.0,1550.0,1550,0,0,1550,0.0,0.0,2,1,2,1,5,0,2007.0,2.0,528.0,0,102,0,0,0,0,0,7,2007,201361.2943338154
909,160,24.0,2280,6,5,1999,1999,342.0,565.0,0.0,179.0,744.0,757,744,0,1501,1.0,0.0,2,1,3,1,6,1,1999.0,2.0,440.0,0,0,0,0,0,0,0,9,2007,175593.2235946238
910,160,24.0,2117,6,5,2000,2000,216.0,417.0,0.0,339.0,756.0,769,804,0,1573,0.0,0.0,2,1,3,1,4,0,2000.0,2.0,440.0,0,32,0,0,0,0,0,9,2007,152247.88005870863
911,20,73.0,7321,7,5,1999,2000,0.0,0.0,0.0,1339.0,1339.0,1358,0,0,1358,0.0,0.0,2,0,3,1,5,0,1999.0,2.0,625.0,176,174,0,0,0,0,0,12,2007,184512.98356682304
912,60,89.5,8010,8,5,2003,2004,0.0,964.0,0.0,90.0,1054.0,1072,976,0,2048,1.0,0.0,2,1,3,1,8,2,2003.0,2.0,552.0,0,48,0,0,180,0,0,8,2007,296289.1569182007
913,60,106.0,8413,8,5,1998,1998,0.0,901.0,0.0,319.0,1220.0,1220,1142,0,2362,1.0,0.0,2,1,3,1,8,2,1998.0,2.0,1105.0,147,0,36,0,144,0,0,6,2007,314781.3410248991
914,120,50.0,9466,8,5,1994,1995,0.0,457.0,1037.0,0.0,1494.0,1494,0,0,1494,1.0,0.0,1,1,1,1,5,1,1994.0,2.0,478.0,0,30,0,0,217,0,0,5,2007,232749.0970123871
915,20,80.0,12000,7,6,1980,1980,600.0,1732.0,0.0,270.0,2002.0,2362,0,0,2362,1.0,0.0,2,1,3,1,8,1,1980.0,2.0,546.0,180,16,0,0,0,0,0,3,2007,270165.02964775043
916,20,94.0,17778,8,5,1981,1981,0.0,1632.0,829.0,0.0,2461.0,2497,0,0,2497,1.0,0.0,2,0,2,1,7,2,1981.0,2.0,676.0,266,0,0,0,0,0,0,3,2007,310366.9381586192
917,20,78.0,11700,6,6,1968,1968,41.0,0.0,0.0,912.0,912.0,1152,0,0,1152,1.0,0.0,1,1,3,1,7,0,1968.0,2.0,412.0,0,126,0,0,0,0,0,9,2007,159262.792664987
918,60,80.0,8000,6,6,1970,1970,525.0,915.0,0.0,93.0,1008.0,1403,1008,0,2411,1.0,0.0,2,1,4,1,8,1,1970.0,2.0,570.0,0,192,0,0,0,0,0,6,2007,208319.066982556
919,85,105.0,8723,6,6,1969,1969,0.0,973.0,0.0,0.0,973.0,1082,0,0,1082,1.0,0.0,1,0,3,1,6,0,1969.0,2.0,480.0,160,0,0,0,0,0,0,1,2007,144674.84108041355
920,20,130.0,11700,6,5,1968,1968,196.0,910.0,0.0,385.0,1295.0,1295,0,0,1295,1.0,0.0,1,1,3,1,6,0,1968.0,2.0,528.0,0,194,0,0,200,0,0,4,2007,164072.89471534465
921,20,108.0,11358,7,7,1972,1987,0.0,346.0,0.0,778.0,1124.0,1610,0,0,1610,0.0,0.0,2,0,3,1,8,1,1972.0,2.0,515.0,202,0,0,0,256,0,0,5,2007,233499.29262250153
922,20,80.0,9547,7,6,1993,1993,112.0,0.0,0.0,1594.0,1594.0,1594,0,0,1594,0.0,0.0,2,0,2,1,6,1,1993.0,2.0,472.0,190,80,0,0,0,0,0,7,2007,208211.79124359947
923,60,78.0,10530,7,6,1993,1993,194.0,819.0,0.0,329.0,1148.0,1091,984,0,2075,1.0,0.0,2,1,3,1,8,1,1993.0,2.0,473.0,235,86,0,0,0,0,0,8,2007,246579.94295089185
924,20,88.0,10738,6,7,1966,1966,0.0,792.0,0.0,301.0,1093.0,1093,0,0,1093,1.0,0.0,2,0,3,1,6,1,1966.0,2.0,484.0,224,0,0,0,0,0,400,11,2007,178819.42330869148
925,20,80.0,10800,6,5,1963,1963,203.0,617.0,264.0,171.0,1052.0,1052,0,0,1052,1.0,0.0,1,0,3,1,6,0,1963.0,1.0,311.0,0,133,0,0,0,0,0,2,2007,128845.73943294225
926,20,70.0,8050,5,6,1967,1993,0.0,474.0,38.0,437.0,949.0,1107,0,0,1107,1.0,0.0,1,0,3,1,5,0,1967.0,1.0,308.0,88,64,0,0,0,0,0,3,2007,130877.27351578315
927,90,72.0,10899,4,5,1964,1964,0.0,0.0,0.0,0.0,0.0,1224,0,0,1224,0.0,0.0,2,0,2,2,8,0,1964.0,3.0,530.0,0,0,0,0,0,0,0,4,2007,117591.10765915051
928,20,74.0,7450,5,5,1956,1956,0.0,438.0,206.0,250.0,894.0,1074,0,0,1074,0.0,0.0,1,0,2,1,6,1,1966.0,2.0,396.0,0,72,0,0,0,0,0,1,2007,122226.21459145335
929,20,75.0,14357,5,5,1961,1961,0.0,311.0,167.0,386.0,864.0,1187,0,0,1187,1.0,0.0,1,0,2,1,6,1,1961.0,2.0,440.0,128,0,0,0,0,0,0,8,2007,143786.86428414498
930,20,76.0,8243,5,7,1961,1961,56.0,700.0,0.0,264.0,964.0,964,0,0,964,0.0,0.0,1,0,3,1,5,1,1985.0,2.0,784.0,170,0,0,0,0,0,0,2,2007,136230.4280937676
931,20,70.0,8680,5,7,1960,1960,0.0,0.0,0.0,894.0,894.0,894,0,0,894,0.0,0.0,1,0,3,1,5,0,1965.0,1.0,312.0,0,0,0,0,0,0,0,1,2007,112079.45772099592
932,20,80.0,8800,7,6,1966,1966,202.0,654.0,0.0,520.0,1174.0,1200,0,0,1200,0.0,1.0,2,0,3,1,6,1,1966.0,2.0,440.0,0,0,0,0,0,0,0,10,2007,175608.27585165293
933,80,80.0,9200,6,5,1965,1965,98.0,494.0,0.0,548.0,1042.0,1042,0,0,1042,0.0,0.0,2,0,3,1,5,0,1965.0,2.0,440.0,192,0,0,0,0,0,0,5,2007,131827.71452252232
934,60,80.0,8800,6,7,1964,1997,306.0,414.0,0.0,431.0,845.0,845,1309,0,2154,0.0,0.0,2,1,5,1,8,1,1964.0,2.0,539.0,0,0,0,0,161,0,0,7,2007,211682.1150219363
935,20,81.66666666666667,11382,6,5,1964,1964,212.0,54.0,543.0,533.0,1130.0,1374,0,0,1374,0.0,1.0,1,0,3,1,7,1,1964.0,1.0,286.0,0,28,84,0,0,0,0,8,2007,143227.3312530549
936,20,83.33333333333333,22002,6,7,1959,1991,136.0,1386.0,0.0,206.0,1592.0,1652,0,0,1652,1.0,0.0,1,1,3,1,6,1,1959.0,2.0,510.0,0,0,0,0,201,0,0,7,2007,221427.11254027646
937,45,85.0,12172,5,7,1940,1996,0.0,130.0,259.0,433.0,822.0,908,0,0,908,0.0,0.0,1,0,2,1,4,0,1975.0,2.0,512.0,284,24,0,0,192,0,0,10,2007,133337.57758163262
938,20,50.0,5000,3,3,1946,1950,0.0,299.0,0.0,367.0,666.0,666,0,0,666,0.0,1.0,1,0,2,1,4,0,1971.0,0.0,0.0,0,52,0,0,0,0,0,4,2007,66232.09675776529
939,50,51.0,3500,3,5,1945,1950,0.0,144.0,0.0,226.0,370.0,442,228,0,670,1.0,0.0,1,0,2,1,4,0,1967.0,0.0,0.0,0,21,0,0,0,0,2000,7,2007,71106.02163861487
940,20,50.0,5175,5,8,1958,2000,0.0,150.0,404.0,254.0,808.0,808,0,0,808,0.0,0.0,1,0,2,1,5,0,1963.0,1.0,308.0,143,0,0,0,0,0,0,7,2007,126124.39713087336
941,20,80.0,9600,5,6,1955,1955,176.0,368.0,0.0,710.0,1078.0,1150,0,0,1150,1.0,0.0,1,0,2,1,6,0,1955.0,1.0,288.0,0,0,0,0,175,0,0,10,2007,132086.4483256238
942,90,63.0,8668,5,5,1968,1968,0.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,0.0,0.0,2,0,4,2,8,0,1968.0,3.0,792.0,0,0,0,0,0,0,0,5,2007,145730.0774374374
943,85,81.5,10050,5,6,1966,1966,87.0,602.0,0.0,191.0,793.0,1280,0,0,1280,0.0,1.0,2,0,3,1,6,1,1966.0,2.0,432.0,140,40,0,0,0,0,0,6,2007,141067.12460908736
944,80,100.0,9600,6,5,1961,1961,291.0,600.0,0.0,618.0,1218.0,1254,0,0,1254,1.0,0.0,1,0,3,1,6,1,1961.0,2.0,525.0,0,0,0,0,168,0,0,5,2007,155395.05807295573
945,20,73.0,8760,6,7,1957,1999,0.0,873.0,0.0,63.0,936.0,936,0,0,936,1.0,0.0,1,0,2,1,4,0,1957.0,1.0,315.0,0,0,0,219,0,0,0,9,2007,151097.61463870993
